geneid,importance
57198,0.0007561805889726345
51309,0.0007522324192120867
4688,0.0007496620188927586
54596,0.0007492398137785325
112609,0.000744485688152347
23347,0.0007441395429606965
9767,0.0007440196604344449
23641,0.0007440141225065551
1289,0.0007421083747140625
10631,0.0007342551278673939
5157,0.0007319101341287337
1291,0.0007291080469933172
7431,0.0007275600484937196
79901,0.0007186249162772799
84079,0.000716131215276643
2633,0.0007124084518779151
3684,0.0007123118788123802
23613,0.0007092326206263756
9097,0.0007082892066390824
1300,0.0007074469069891175
4692,0.0007042598569025778
8076,0.0007031386201603885
8038,0.0007006195437192212
7837,0.0006993468128628338
50515,0.0006982129378176973
79658,0.0006958624461556378
80005,0.0006955955481990528
23563,0.000695020676038685
25999,0.0006932870265677108
8082,0.0006929756770978948
338440,0.000692652595788506
4644,0.0006923309896535236
240,0.0006898248584503655
3091,0.000687317924821242
5087,0.000680188013959385
10516,0.00067761962913572
65266,0.0006775834952207541
81611,0.0006717625997797144
3816,0.0006678320042908375
5937,0.0006675772134362133
3316,0.0006607452462115345
23090,0.0006559130782690422
22856,0.000651487837942935
1604,0.000648838319553697
51363,0.000645101035280034
929,0.000643824027367741
23704,0.0006437547477829177
5909,0.0006419559425766731
2983,0.0006399707135552562
5099,0.000633663029108093
5800,0.0006331218728132889
199964,0.0006295900143312461
10208,0.0006285442874675801
56975,0.0006285326115545159
10267,0.0006270948788820021
1296,0.0006228431504280383
3490,0.0006212793486579436
6556,0.0006193365778100042
10082,0.0006166035972743427
347,0.0006116294759483125
30811,0.0006114238984929128
2762,0.0006112417917583662
1306,0.0006092973491322941
85453,0.0006090339705562228
27244,0.0006076643503569225
51268,0.0006042605688651658
7429,0.0006036987527396154
9584,0.0006021374631495592
80235,0.0006000576154409405
1307,0.0005981892500082692
57616,0.0005861935629449725
6355,0.0005848961942019073
4582,0.0005782817538911284
112464,0.0005756279826246134
7305,0.0005749963223986116
220134,0.0005724289931396032
6351,0.0005712524626364947
5932,0.0005708270313610435
11135,0.0005701950690508051
5350,0.0005699292993325165
665,0.0005656788026471748
1462,0.0005653574703896349
9569,0.0005652776514001444
2121,0.0005644704422757861
3717,0.0005614456166748075
55600,0.0005593353381244705
3171,0.0005590763076874957
5332,0.0005570318795543252
25816,0.000551939749241099
65055,0.0005517346757141751
83872,0.0005475953818731268
80323,0.0005469159305524058
85004,0.0005449711785255385
54962,0.00054151029449629
25943,0.0005401583441656507
2043,0.0005392524992666942
5118,0.000537620203415114
222484,0.0005372104464937014
11065,0.0005370206584988046
123036,0.0005365797024524614
54866,0.0005347967791753099
4061,0.0005314237938112271
148170,0.0005311271306513419
6227,0.0005298367597938767
7345,0.000525930521707286
22974,0.0005246776697166515
817,0.0005240387666414009
116496,0.0005237077124977672
219654,0.0005227340476137312
389136,0.0005219410023464674
2487,0.0005217390469838507
9839,0.0005168904624242148
7456,0.0005128837759946494
55635,0.0005125603027142891
10335,0.0005117752613009107
23584,0.0005109439131718485
8460,0.0005107819889213922
4354,0.0005093275661447565
1806,0.0005011653973719174
7165,0.0005009049668534801
9254,0.0005002620495113508
6362,0.0004971257998691857
4283,0.0004967478627772523
84662,0.0004951418753560479
23305,0.0004951278145369144
7453,0.0004937847598260785
55323,0.0004934320309671033
5768,0.0004926566857433148
8111,0.0004922449316208477
9638,0.0004911253864156386
7060,0.0004902896775055251
330,0.0004890326834553283
10403,0.0004838797402565306
55529,0.0004836951279653339
79019,0.00047989291598304196
57493,0.00047952277828728767
171586,0.0004790364988813767
6772,0.00047554940631478636
5552,0.00047525760437116366
7043,0.00047188702831367404
388610,0.00047082485393035975
3310,0.00047071534556189103
7291,0.00047068012389059685
79630,0.0004685720675473462
50507,0.00046852473462483015
1124,0.00046808174981892306
23600,0.00046649179266264757
7106,0.0004657675375157658
1490,0.00046442638061393603
9148,0.00046312356258292845
348,0.0004630976236358311
474,0.00046290336040478763
23228,0.0004628198283776267
191,0.0004626710079204476
59272,0.0004618596720827572
8910,0.0004611323919720463
1800,0.00046050673425064505
494143,0.00045752775222533665
1756,0.0004560314937653099
22837,0.00045598032419194167
2316,0.00045459623640826805
5727,0.00045457451680920065
94081,0.00045310321577848205
4493,0.0004530604794472362
26747,0.00045197119256798447
1396,0.0004482368664989225
23180,0.0004469605686607241
29842,0.0004469007269190994
25960,0.0004461496957712568
2984,0.00044558580020220823
29940,0.00044475442369457097
11199,0.0004423911279819462
3172,0.0004423585732063634
9055,0.00044192174267771236
29126,0.00044126437600271434
1513,0.00044057346720002773
5178,0.0004381263491109042
313,0.0004362969425389851
51230,0.00043448709699507094
9859,0.00043356360261256974
6480,0.00043231787958235166
3627,0.0004297911574545312
79644,0.000429772290865545
10123,0.0004280410408215092
2918,0.00042769228927098723
10634,0.00042757382039508845
55679,0.0004273595962390384
4478,0.00042564563356163116
25878,0.00042482601100280473
2335,0.00042371612994825743
558,0.00042345203822798013
59345,0.0004233682049937332
26585,0.00042257586284153543
9260,0.0004211739413013994
90102,0.00041751944983963883
27352,0.0004132832831969413
7805,0.0004118340484562999
6241,0.0004114167464226113
50863,0.0004106251734701212
6352,0.00040916298845362524
8406,0.00040832009680111974
597,0.00040554951658548967
1644,0.0004052931004509933
128077,0.0004052579878183057
84181,0.00040275952117226836
3306,0.0004019948545741463
10005,0.00040091642971450174
3832,0.00039916142300753816
6507,0.0003982280677675487
6515,0.0003981717228700352
115361,0.00039802584811815815
51056,0.0003980036875901801
9306,0.0003977235076086687
83666,0.00039387187888242155
1428,0.00039375476109687027
4174,0.0003933615978035652
23452,0.00039114976432854173
7033,0.00039050476797826807
80301,0.0003893010141818141
5985,0.0003885733358322924
684,0.00038819431297300273
725,0.0003872822895619091
1602,0.0003870901762682312
8404,0.00038474244408211487
5311,0.0003814646862817091
5888,0.0003796981790010605
863,0.0003789843973670171
27304,0.0003786448387853423
9824,0.000378235521510931
84612,0.0003770425059703278
4854,0.0003758930640695678
4585,0.0003727930950839043
8537,0.00037199764563597843
11130,0.0003704637200977055
6632,0.0003681686140338266
2026,0.00036764696234929125
439921,0.00036688068501524064
942,0.0003663963068504652
301,0.00036286865356509595
862,0.000362182586317395
8609,0.00035931885076224485
54491,0.0003586957812065176
6484,0.00035783655366781705
84501,0.0003574203010425753
23780,0.00035696556104858617
4481,0.0003564194480879117
5919,0.0003546719260175925
25802,0.00035434365348577604
11346,0.00035331020037422526
2332,0.0003528939530350283
57727,0.0003528693418313762
9825,0.0003514805294022978
9111,0.00035088232563260964
26039,0.00034962407641161725
51474,0.00034829454695642755
83737,0.00034626239260564815
51703,0.00034551425760163474
55603,0.0003423571768451678
1048,0.0003414744846755281
9787,0.00034076115756783375
10595,0.0003405487853848377
10982,0.0003404267253189501
151354,0.0003400469938866612
10509,0.00033941842883789165
2687,0.00033939556319427375
25959,0.00033936584003631693
3624,0.0003392137676569469
10962,0.00033876874174354997
719,0.00033812343808836665
28986,0.00033698815200558204
6790,0.0003356651832339144
6491,0.0003352653121006042
7718,0.00033368965875572973
54941,0.000331441308344623
25824,0.0003309095286493932
124637,0.0003295857306250135
4239,0.0003291117880578867
140862,0.00032904070984378304
10656,0.00032879785907034527
5268,0.00032847720652409387
730,0.00032823805299680384
144455,0.0003258075568474527
10840,0.00032390635691805533
4015,0.000320764409612178
145864,0.0003203813945735033
9828,0.00032018143044535287
2263,0.00031881310654803384
6696,0.000318233324919978
3428,0.00031713916094779803
56654,0.00031598438462141913
51614,0.00031585802282480164
3937,0.00031506026847703497
54566,0.0003131731791198046
241,0.0003106671135686508
23657,0.0003094293030765998
3488,0.0003092498438971772
2023,0.00030876361526253383
890,0.00030811845660930513
4752,0.00030799105197672406
7424,0.0003063542547750348
26353,0.0003059667087689546
701,0.00030557188291691013
64581,0.00030344228557939955
56849,0.0003027428281325669
56938,0.00030256655864787074
51312,0.0003003634207428829
23080,0.0003000162756574373
25823,0.000298623799475078
10762,0.00029822081578792856
1050,0.0002978048186415052
113130,0.00029742644197800454
196051,0.0002966355781041317
9057,0.00029203726052718835
366,0.0002919209708703367
7089,0.0002903907972575801
8434,0.00028924772986967725
7220,0.0002891481302723956
6383,0.0002877160416336411
90459,0.00028731789136444416
169981,0.00028721214520124536
80833,0.00028708105644961355
89765,0.0002841522529265583
4925,0.0002841280214385206
7083,0.00028315718690777336
10580,0.00028003961774141466
8542,0.00027955330552986946
83604,0.0002787817370561546
1230,0.0002782654863811425
64151,0.0002777111145520852
22941,0.00027762724910544554
81706,0.00027596396561282776
4360,0.000275549310727395
81544,0.00027521288462109225
4087,0.00027422610461196354
5144,0.00027375907890300966
55454,0.0002735199129248955
10402,0.00027349412833441085
79850,0.00027338599620349325
7078,0.00027314795683105103
405753,0.0002729246694495506
1627,0.0002729221110360806
25924,0.0002722617042941772
29995,0.0002714685359862933
10309,0.0002714402092765003
1836,0.00027133298004404976
5430,0.00027100237701585355
6919,0.0002694263001734527
3015,0.00026846918456096625
8792,0.0002680796262084362
128553,0.00026790349734447496
10769,0.00026789599115844095
8942,0.0002678954329092831
9891,0.00026710737282510406
2273,0.0002670315393210745
8991,0.000266993020413707
1903,0.00026553405755519677
858,0.00026546151071689904
9737,0.00026438501977917766
8533,0.0002643735501431353
4958,0.00026349882390378594
65982,0.0002633164187527992
5321,0.0002624887290386443
10788,0.0002619520613427483
140803,0.0002611695712136184
92689,0.0002600215201611327
9232,0.000259826322331471
51009,0.00025931878447771225
8905,0.0002591201075302354
11067,0.0002589509432205434
9156,0.00025885401152588803
56833,0.00025823982835581813
3659,0.0002581749060417101
11228,0.00025802575397385237
56944,0.00025770874478805755
104,0.00025748870433519645
6890,0.0002573270582926175
29988,0.00025708419794695503
158471,0.00025680063607780177
10460,0.0002553997118506791
4772,0.0002551167819368525
3778,0.0002548738165608343
118429,0.0002548719818116777
3357,0.0002548108251297204
140885,0.0002545831563701775
84959,0.0002541113007544916
219285,0.000252947842071388
1363,0.0002514268926157672
55034,0.0002512645151905874
5918,0.00025089364721487064
1264,0.0002508507111841192
5685,0.00024767045832823335
4973,0.00024750460916659066
9823,0.00024721160336011925
8318,0.0002467702319434604
55355,0.00024664406005760474
54963,0.00024562325533242636
4330,0.0002455519611200559
4609,0.0002451869548562702
123169,0.00024482259820953866
51090,0.00024149348430772415
51203,0.00024121257633177254
51148,0.00023984366560500286
27303,0.00023959747417028526
55055,0.00023957490884270744
57082,0.00023879280648731008
54210,0.00023829755081606184
2982,0.00023690595817384307
4628,0.00023657514617295928
135293,0.00023623991045842917
50810,0.000235479075722757
255967,0.00023541277257319485
5789,0.00023525425788524168
4224,0.00023477451444345876
6387,0.000234165894159645
9976,0.00023380996468433076
9201,0.00023359445053153786
30001,0.0002331558684873734
22881,0.00023287668640079208
3491,0.0002327629532845827
145567,0.0002321075419242785
84057,0.0002314392127952019
579,0.00023122239289586556
5169,0.00023116586055097973
2958,0.0002306376421985698
3400,0.00023049321522446582
1894,0.00022999141757479405
23603,0.0002299379733831481
8722,0.00022918154699227603
55165,0.00022884714656279227
3557,0.00022830829190165062
50807,0.00022799905352877974
10495,0.00022779485931322067
84316,0.0002277660628814754
2634,0.00022691687174142196
9332,0.00022673159033160219
3779,0.00022654063512799963
389434,0.0002263344306330842
5337,0.00022589428686554006
1152,0.0002251276964433306
3689,0.00022501466601256636
63027,0.00022501246635256843
5604,0.00022466311301323213
4035,0.0002245145746612757
22934,0.000224267126267336
3620,0.00022372719010112666
51444,0.0002231966744884495
10186,0.00022315010165800038
10586,0.00022291304756186356
85012,0.00022273166200918412
5366,0.0002226191275089114
10615,0.00022220194135132778
119587,0.00022201884880125773
1786,0.00022200766742030203
287,0.00022195868609099664
999,0.0002219558928744094
3433,0.00022191723590333484
29887,0.0002204248807976661
3960,0.00022025767319995088
55286,0.00021956275055013658
55720,0.000219248087394713
5724,0.00021898582301200248
9314,0.0002187508704583921
348093,0.00021831370075013891
5621,0.0002181992194797241
9352,0.000218172509324307
3055,0.00021814778769652313
5054,0.0002165109256944682
1909,0.0002162246554448731
55205,0.00021603002917516196
9245,0.00021569933528972225
6320,0.0002155680897403055
65110,0.00021551816697729063
1508,0.0002143810730688645
6591,0.00021429563604575673
25900,0.0002142484135769501
56924,0.00021405514701019804
23397,0.00021362611261947927
9133,0.00021313333399014173
4306,0.00021262034272775376
1959,0.0002125812997337024
1181,0.00021176921724271218
9194,0.0002112560739863603
8572,0.00021116963322892693
11004,0.00021114351144774438
83716,0.0002105320257477218
4277,0.00021011949250964408
283208,0.00020957280247889602
5507,0.0002092615239086403
57381,0.0002090239941536589
4223,0.00020901557686234173
10512,0.00020878750405647252
2791,0.00020871927979615714
5948,0.00020846079143894053
10810,0.00020841736933535805
30850,0.00020811409472956782
3109,0.00020787643520600788
64078,0.000207445968977918
713,0.00020743534954101932
11197,0.0002072760484892947
2006,0.00020724158080764155
2237,0.00020695957740782007
9493,0.0002069577329443983
7076,0.00020677642426705144
1036,0.00020658336560641047
57484,0.0002059817817268955
10742,0.00020588435603942075
10563,0.00020558778842169273
8618,0.0002054367739115763
2054,0.0002052387545154085
26286,0.00020495077406958013
23120,0.0002047702175654666
72,0.00020451454494224648
43849,0.00020437272215202628
8630,0.00020401632880416885
94,0.00020312726523558075
10406,0.00020261712271046707
26064,0.00020246046843924167
6337,0.00020228655265151958
64849,0.0002020053327965377
79710,0.00020186931899330736
1789,0.00020185603058834486
1805,0.0002015754539367203
9240,0.00020155514985931334
58985,0.00020129601938920447
341,0.000200931893965971
84250,0.00020022610461798367
57158,0.00020019070069557198
857,0.00019984661930791037
57631,0.00019976987069893735
50804,0.0001996861906584812
64785,0.00019950125569538797
79442,0.0001991888720773961
5136,0.0001990445888152151
4629,0.00019883739276963
2961,0.00019804926585962335
55083,0.00019793252491302177
4246,0.000197695164123002
92610,0.00019752787469359367
3839,0.00019744162720885242
11314,0.00019738243589772508
2177,0.00019731666891570167
196403,0.00019714503323575207
6690,0.00019712274102349464
4163,0.00019710487574023844
29893,0.00019690753607507608
64175,0.00019683066850131423
162461,0.00019637227323579895
6773,0.0001962685573517106
257194,0.0001961914420588554
7041,0.0001961331838155695
54546,0.00019594537057043094
51,0.0001953084089937552
5218,0.000194553862030499
3915,0.00019450013960033207
10797,0.00019446920981347018
51114,0.00019396173219901508
5393,0.0001938719248272841
7494,0.0001936423709175045
79959,0.00019336522086633025
63928,0.00019332700968087324
83987,0.00019217566180073045
5293,0.00019190975005957728
3212,0.00019131330902058498
3371,0.0001912608247631274
80017,0.0001912170461839116
7462,0.00019054148844506336
79930,0.00019016559714094507
3910,0.00018999165766365978
3679,0.000189737754136123
5121,0.0001894887420619102
776,0.00018923735974492615
8908,0.00018844303869513867
2167,0.00018793073463423091
10158,0.00018773743486531031
7368,0.0001869194307707614
54020,0.00018673167208758105
6732,0.00018658272780121082
23129,0.00018655038732203787
6406,0.0001860237266256911
2175,0.0001859671350611188
2199,0.0001859320355875173
29128,0.0001857739723371836
91851,0.00018565107510555074
11162,0.00018534357673505368
6532,0.00018480806791929972
7512,0.00018389079042820754
10763,0.00018385866725079708
9079,0.00018374790935480294
8876,0.00018368759308730808
54625,0.00018358997722562904
991,0.00018290017551183684
134549,0.00018250900827954206
26002,0.0001822901152420337
6322,0.00018198485618341542
3903,0.00018145640982402585
27129,0.00018139075006458566
10288,0.00018117897855945343
51124,0.0001806416942467939
2669,0.0001805934893116912
10870,0.00018048317465797843
2999,0.0001800165692830338
7347,0.00017906191579165318
1080,0.0001788476166690689
54795,0.0001787947858211987
828,0.0001787827268538627
9595,0.00017853507596426462
5284,0.00017823803460154133
26499,0.00017812033666129198
11230,0.00017737379976378806
7546,0.00017725869369634
113146,0.0001770045493152543
6038,0.00017640651204872806
10681,0.00017616596684083866
81493,0.00017611804429642727
387758,0.00017569966493518352
767,0.00017566129562863949
10418,0.00017539388798939554
58494,0.00017518516043958966
4237,0.00017488119689432853
3479,0.00017342403453464415
23345,0.00017247452646546423
3687,0.00017247296459748501
23336,0.000172071219024288
23612,0.00017192041666947648
51296,0.0001717788576658351
126393,0.0001715295952104851
9903,0.00017084018943946776
56474,0.0001705729966616906
4638,0.00017017281686322253
2690,0.0001698937681880704
127435,0.0001696818948600839
6586,0.00016965200343335148
50861,0.00016907555555250488
1601,0.0001689682615096453
23042,0.0001688079414695062
1051,0.00016875771062607826
51514,0.0001687398122621593
1287,0.00016841446604388738
50628,0.00016833972625884542
8642,0.00016822684083942085
91607,0.00016813228258705286
4261,0.00016808520500627785
54854,0.00016804365098449685
27128,0.00016792667871508155
9063,0.00016767228707560635
3983,0.00016765009948406105
54502,0.00016724078301375792
953,0.00016702981095241778
140707,0.0001669036648411399
81930,0.00016680257142218484
79820,0.0001667617983091284
2232,0.00016674564441581714
65986,0.0001667105922031419
9743,0.00016644551650876955
89927,0.00016631393933087092
10110,0.00016619893833378992
5209,0.00016616709329554045
9532,0.00016616021241316125
7127,0.00016603898342108423
9358,0.00016601896903529822
5229,0.00016576654605428824
9066,0.00016565678656165535
23208,0.00016549452251372133
57124,0.0001654851482142168
83690,0.00016543079797839343
3489,0.00016530123238800245
55554,0.0001645392570900661
79782,0.0001642464425669215
85450,0.00016387984387620074
6284,0.00016289495718235076
444,0.0001625315314337929
132671,0.00016225470395171175
10970,0.00016224568029463203
55255,0.00016223300677464564
4082,0.00016212655258784968
146754,0.0001618818564051449
115701,0.00016147950146296546
10103,0.0001613348831425904
7150,0.00016127937761137502
57539,0.00016042938389434727
5351,0.00016019298292198523
2615,0.00016013712702517852
80777,0.0001598665336383516
5327,0.00015984339417959205
6629,0.00015979211951187754
375033,0.00015969588143565218
4773,0.00015944582442989054
122060,0.00015940526536896565
2314,0.00015915976123195345
23179,0.00015911617483092705
81792,0.00015901831546239007
359845,0.0001589482109854933
8165,0.00015883583654621936
83943,0.00015882216471629226
196383,0.00015844041167431414
79913,0.00015828077302782283
147920,0.00015809201290710396
968,0.0001580746148521369
51762,0.0001576731794484375
25939,0.00015744831752205599
1015,0.00015703745000783162
7097,0.0001569966028892464
51285,0.00015690779425863235
1946,0.0001564754435026972
1837,0.00015626483266663118
7391,0.00015620805868696058
2264,0.00015601662440874124
7433,0.0001559385716223896
990,0.0001559363930159121
5983,0.0001558677101881955
4678,0.00015561517115718785
130340,0.00015537008627737963
10100,0.00015528666793328437
2705,0.0001549579170905564
200958,0.00015468678679920274
80224,0.00015460352603187137
51805,0.00015431079637119762
23649,0.00015387415255197807
27284,0.00015374775719040727
59342,0.00015366352371161922
29899,0.00015353308425827958
79783,0.00015352676278927507
3108,0.0001534578598803278
11259,0.0001532227800017834
9955,0.00015321216086018122
80157,0.00015313803645907413
114294,0.00015310942803055486
55795,0.00015295831619665387
54933,0.00015263606983419989
9636,0.00015180612475930498
1593,0.00015162627427474295
3560,0.00015150676695927816
10529,0.00015126812011156013
84817,0.00015086921767768494
53354,0.00015084742357923374
2014,0.0001505747029918265
221178,0.00015035787579576636
2040,0.00015029781408393243
81704,0.0001499957257365142
6920,0.00014937931863384394
481,0.00014920969345057466
5322,0.00014899178452173312
10637,0.0001489519269168029
3397,0.00014861700573347728
55930,0.00014831017529162518
25998,0.0001482442141450324
9475,0.00014822993268703917
201475,0.0001481535075518829
63898,0.00014807776193120217
9509,0.00014803219682765873
148418,0.0001480110669102476
94274,0.00014763556820761493
5636,0.0001475435061950418
5138,0.00014743176667553475
57188,0.00014726763048946234
81929,0.00014725367139855158
11343,0.000147145095051074
4085,0.0001470567576989491
29107,0.0001469733088972212
50506,0.0001465070823204373
699,0.00014635865468124744
5629,0.00014634934570617074
5655,0.00014626310188783212
221061,0.00014603700625956105
27035,0.00014596140105390206
83593,0.00014579149794501236
83478,0.0001455554253325864
3122,0.00014539280122791067
10020,0.00014507238481380395
54361,0.00014500289248198852
54474,0.0001447230186025843
2709,0.0001443180459324394
4129,0.0001442839448249726
5797,0.00014421155189656742
90362,0.00014414559157236963
5865,0.00014380067441107204
29980,0.00014376330560427172
489,0.0001436730786968219
27445,0.00014331657935964294
3290,0.00014322862875620958
57494,0.00014300455536685232
2329,0.00014294566369758063
114991,0.00014277610338162615
64841,0.00014241727503088442
9732,0.0001416844114877838
80781,0.00014165983017996463
708,0.00014155324729058926
282991,0.00014130964176953993
4542,0.00014126622703422307
6614,0.00014120464379886773
81928,0.00014119270943129097
114899,0.0001411022073417304
64922,0.00014103313996996231
5064,0.0001407215971787354
53831,0.00014047674511663685
4053,0.00014046564122043113
131578,0.00014025545706558348
55885,0.00014020005438101612
7852,0.00014007667573906558
6891,0.00013968959809043744
5551,0.00013957705153671565
7737,0.0001392936685666905
9882,0.0001391509283808082
80736,0.0001390320085692781
3301,0.00013898696066579603
2936,0.00013890237801514294
5564,0.00013849336570179722
26524,0.00013815647455421345
10344,0.0001381385381184232
25914,0.0001376438187948799
1811,0.00013749573016248764
57045,0.00013698931331258964
84102,0.00013677785776340952
728,0.0001367266389351029
5238,0.00013659317934662204
